,Location,Year,Fuel_Type,Transmission,Owner_Type,Seats,Price,km_per_unit_fuel,engine_num,power_num,new_price_num,Brand,Model,price_log,kilometers_driven_log
4825,Bangalore,2016,Petrol,Manual,First,5.0,11.5,15.29,1591.0,121.3,16.06,hyundai,creta,2.4423470353692043,10.596634733096073
4826,Kochi,2015,Petrol,Manual,First,5.0,3.46,24.07,998.0,67.1,4.09,maruti,alto,1.2412685890696329,10.080629049288541
4827,Coimbatore,2013,Diesel,Manual,First,7.0,8.38,14.66,2199.0,194.3,69.675,hyundai,santa,2.125847914493992,11.125806040978839
4828,Pune,2014,Diesel,Manual,First,5.0,4.8,15.11,1598.0,103.6,10.15,volkswagen,polo,1.5686159179138452,11.139903345351431
4829,Pune,2014,Diesel,Manual,Second,5.0,4.5,25.8,1498.0,98.6,8.54,honda,amaze,1.5040773967762742,11.170435156023453
4830,Chennai,2004,Petrol,Manual,First,5.0,0.8,15.9,1298.0,85.0,7.88,maruti,esteem,-0.2231435513142097,11.461632170582678
4831,Kolkata,2014,Diesel,Manual,First,5.0,3.95,22.9,1248.0,74.0,7.88,maruti,swift,1.3737155789130306,10.126631103850338
4832,Hyderabad,2012,Diesel,Manual,First,5.0,3.65,20.5,1598.0,103.5,14.22,skoda,rapid,1.2947271675944,12.100712129872347
4833,Mumbai,2005,Diesel,Automatic,First,5.0,10.0,11.0,2987.0,198.5,86.97,mercedes-benz,e-class,2.302585092994046,11.782952602183288
4834,Delhi,2011,Diesel,Manual,Second,8.0,4.0,12.05,2179.0,120.0,11.67,mahindra,scorpio,1.3862943611198906,11.082142548877775
4835,Hyderabad,2012,Diesel,Manual,First,5.0,4.75,21.64,1461.0,84.8,11.33,nissan,sunny,1.55814461804655,11.67654828495664
4836,Bangalore,2009,Petrol,Manual,Second,5.0,3.1,17.5,1298.0,85.8,7.88,maruti,swift,1.1314021114911006,11.082142548877775
4837,Kochi,2017,Petrol,Manual,First,5.0,3.61,21.1,814.0,55.2,4.026666666666667,hyundai,eon,1.2837077723447896,10.755708986503604
4838,Coimbatore,2015,Petrol,Manual,First,5.0,4.29,19.4,1198.0,86.8,6.62,honda,brio,1.4562867329399256,10.510395784979163
4839,Kolkata,2011,Petrol,Manual,First,5.0,2.13,18.06,1198.0,75.0,9.47,nissan,micra,0.7561219797213337,10.668955394675699
4840,Mumbai,2008,Petrol,Manual,First,5.0,1.1,19.7,796.0,46.3,4.36,maruti,alto,0.09531017980432493,10.896739325546411
4841,Hyderabad,2011,Diesel,Automatic,First,5.0,13.95,22.69,1995.0,190.0,47.2,bmw,3,2.6354795082673745,11.396391648714276
4842,Mumbai,2014,Petrol,Manual,First,5.0,5.35,16.47,1198.0,74.0,10.15,volkswagen,polo,1.6770965609079151,8.85366542803745
4843,Hyderabad,2014,Petrol,Manual,First,5.0,3.9,23.1,998.0,67.04,5.87,maruti,celerio,1.3609765531356006,10.976269081169717
4844,Kolkata,2014,Petrol,Manual,First,5.0,2.8,21.5,1197.0,81.8,5.56,maruti,wagon,1.0296194171811581,10.51867319162636
4845,Mumbai,2016,Diesel,Manual,First,5.0,8.75,26.21,1248.0,88.5,11.11,maruti,ciaz,2.169053700369523,10.275051108968611
4846,Hyderabad,2013,Diesel,Automatic,First,5.0,19.5,16.55,1968.0,147.51,53.14,audi,a4,2.970414465569701,10.858998997563564
4847,Kolkata,2013,Petrol,Manual,First,5.0,2.75,19.4,1198.0,86.8,6.62,honda,brio,1.0116009116784799,10.398397186236718
4848,Hyderabad,2013,Diesel,Automatic,First,8.0,8.0,11.79,2179.0,120.0,11.67,mahindra,scorpio,2.0794415416798357,11.362102575235644
4849,Delhi,2014,Diesel,Manual,First,5.0,5.7,26.0,1498.0,98.6,13.58,honda,city,1.7404661748405046,11.104957226643945
4850,Ahmedabad,2012,Diesel,Automatic,First,5.0,12.5,17.05,1995.0,184.0,48.18,bmw,x1,2.5257286443082556,11.451050061252142
4851,Chennai,2011,Petrol,Manual,Second,5.0,1.75,18.0,995.0,62.0,5.510000000000001,chevrolet,spark,0.5596157879354227,10.275051108968611
4852,Chennai,2010,Diesel,Manual,Second,5.0,1.9,20.0,1399.0,68.0,7.65,ford,figo,0.6418538861723947,11.584213034954917
4853,Ahmedabad,2015,Petrol,Manual,First,5.0,4.5,20.4,1197.0,81.8,7.88,maruti,swift,1.5040773967762742,10.494048144320972
4854,Mumbai,2015,Diesel,Automatic,First,5.0,30.3,19.27,2143.0,170.0,49.49,mercedes-benz,new,3.4111477125153233,9.70069794710231
4855,Hyderabad,2014,Diesel,Automatic,First,5.0,16.0,19.3,1968.0,141.0,25.83,skoda,octavia,2.772588722239781,10.491274217438248
4856,Kochi,2017,Diesel,Automatic,First,5.0,32.78,18.56,1995.0,190.0,69.59,bmw,x3,3.4898185733156835,10.641034320392757
4857,Jaipur,2015,Petrol,Manual,First,5.0,2.5,21.1,814.0,55.2,4.26,hyundai,eon,0.9162907318741551,10.909253290837885
4858,Hyderabad,2017,Diesel,Automatic,First,5.0,43.0,18.25,1968.0,187.74,55.61,audi,a4,3.7612001156935624,9.546812608597396
4859,Kochi,2017,Petrol,Manual,First,5.0,5.38,18.16,1196.0,86.8,7.65,ford,figo,1.682688374173693,10.08485031650177
4860,Hyderabad,2013,Petrol,Manual,First,5.0,2.65,20.92,998.0,67.1,4.36,maruti,alto,0.9745596399981308,10.313309821085701
4861,Hyderabad,2017,Petrol,Manual,First,5.0,3.3,24.7,796.0,47.3,4.36,maruti,alto,1.1939224684724346,7.835974581721566
4862,Hyderabad,2015,Diesel,Automatic,First,5.0,34.0,19.27,2143.0,167.62,49.49,mercedes-benz,new,3.5263605246161616,10.571316925111784
4863,Chennai,2001,Petrol,Manual,Third,5.0,0.7,20.3,1086.0,68.0,4.55,hyundai,santro,-0.35667494393873245,11.84939770159144
4864,Kochi,2017,Diesel,Manual,First,5.0,6.83,24.4,1120.0,71.0,8.23,hyundai,xcent,1.9213246735826988,10.381490352934616
4865,Kochi,2016,Diesel,Manual,First,5.0,5.77,25.8,1498.0,98.6,8.54,honda,amaze,1.7526720805200082,10.757541113134543
4866,Chennai,2008,Diesel,Manual,Second,5.0,3.1,17.8,1248.0,75.0,7.88,maruti,swift,1.1314021114911006,11.580584113444043
4867,Mumbai,2017,Petrol,Manual,First,5.0,4.95,16.2,1199.0,74.0,10.15,volkswagen,polo,1.599387576580599,9.852194258148577
4868,Bangalore,2013,Diesel,Automatic,First,5.0,16.25,17.11,1968.0,174.33,53.14,audi,a4,2.7880929087757464,11.385092093460344
4869,Coimbatore,2012,Diesel,Automatic,First,7.0,52.54,10.2,4367.0,308.0,120.0,land,rover,3.961574784257394,11.343133089153014
4870,Chennai,2011,Diesel,Manual,Third,7.0,6.4,16.0,2179.0,140.0,18.865,mahindra,xuv500,1.8562979903656263,11.759785542901755
4871,Bangalore,2011,Diesel,Manual,Third,7.0,6.95,13.1,2499.0,141.0,35.29,ford,endeavour,1.9387416595767009,11.170435156023453
4872,Kolkata,2008,Diesel,Manual,First,5.0,0.85,17.2,1396.0,53.5,7.650000000000001,tata,indica,-0.16251892949777494,10.819778284410283
4873,Chennai,2016,Petrol,Manual,First,5.0,6.95,21.4,1197.0,83.1,8.8,maruti,baleno,1.9387416595767009,9.680344001221918
4874,Kolkata,2017,Diesel,Manual,First,5.0,3.45,24.4,1120.0,71.0,8.23,hyundai,xcent,1.2383742310432684,11.314474526246391
4875,Delhi,2008,Petrol,Manual,First,5.0,2.75,13.5,1799.0,130.0,21.313333333333336,honda,civic,1.0116009116784799,11.289781913656018
4876,Delhi,2015,Petrol,Manual,Second,5.0,4.95,18.6,1197.0,81.83,10.25,hyundai,i20,1.599387576580599,10.491274217438248
4877,Coimbatore,2018,Petrol,Manual,First,5.0,9.62,17.0,1198.0,108.5,11.13,tata,nexon,2.263844264677615,9.76864100976636
4878,Coimbatore,2016,Petrol,Manual,First,5.0,6.79,18.6,1197.0,81.83,10.25,hyundai,i20,1.9154509415706047,9.724659884996429
4879,Mumbai,2014,Petrol,Manual,First,5.0,4.5,19.1,1197.0,85.8,7.88,maruti,swift,1.5040773967762742,10.78396456087112
4880,Kochi,2014,Petrol,Manual,First,5.0,3.01,22.5,998.0,67.04,4.59,maruti,wagon,1.1019400787607843,10.867253298434472
4881,Bangalore,2012,Diesel,Manual,First,5.0,4.4,21.9,1396.0,88.76,10.25,hyundai,i20,1.4816045409242156,11.127262984158243
4882,Hyderabad,2012,Diesel,Automatic,First,7.0,17.49,12.55,2982.0,168.5,37.17,toyota,fortuner,2.8616292890305104,11.970350312009105
4883,Coimbatore,2014,Petrol,Manual,First,5.0,4.66,20.36,1197.0,78.9,10.25,hyundai,i10,1.5390154481375546,10.35602706803022
4884,Chennai,2015,Petrol,Manual,First,5.0,5.5,18.9,1197.0,82.0,7.45,hyundai,grand,1.7047480922384253,10.126631103850338
4885,Ahmedabad,2016,Petrol,Manual,First,5.0,6.0,18.6,1197.0,81.83,10.25,hyundai,i20,1.791759469228055,10.950806546816688
4886,Hyderabad,2007,Petrol,Automatic,First,5.0,2.4,17.0,1086.0,62.1,4.55,hyundai,santro,0.8754687373538999,11.238488619268468
4887,Kochi,2018,Diesel,Manual,First,5.0,10.19,24.3,1248.0,88.5,11.58,maruti,vitara,2.321406847234633,10.952174032434511
4888,Kochi,2016,Diesel,Manual,First,5.0,5.25,25.8,1498.0,98.6,8.54,honda,amaze,1.6582280766035324,10.76787427725986
4889,Hyderabad,2014,Diesel,Automatic,First,5.0,45.0,15.26,2143.0,203.2,86.96999999999998,mercedes-benz,m-class,3.8066624897703196,10.819778284410283
4890,Ahmedabad,2010,Diesel,Manual,First,5.0,2.7,23.0,1396.0,90.0,10.25,hyundai,i20,0.9932517730102834,11.03488966402723
4891,Coimbatore,2013,Petrol,Manual,First,5.0,3.39,19.81,1086.0,68.05,4.55,hyundai,i10,1.220829921392359,11.094481494633865
4892,Hyderabad,2014,Diesel,Manual,First,5.0,5.69,26.59,1248.0,74.0,7.88,maruti,swift,1.7387102481382397,11.311641248008913
4893,Kochi,2018,Petrol,Automatic,First,2.0,58.54,10.37,2979.0,306.0,127.95666666666666,bmw,z4,4.06971028126374,9.20552881497896
4894,Hyderabad,2017,Diesel,Manual,First,5.0,8.4,27.39,1248.0,74.0,10.63,maruti,baleno,2.128231705849268,10.085809109330082
4895,Hyderabad,2012,Diesel,Manual,First,5.0,2.5,25.44,936.0,57.6,5.510000000000001,chevrolet,beat,0.9162907318741551,11.197131942357371
4896,Pune,2012,Petrol,Manual,First,5.0,3.25,19.4,1198.0,86.8,6.62,honda,brio,1.1786549963416462,10.985292722887856
4897,Mumbai,2014,Diesel,Manual,Second,5.0,3.25,20.0,1399.0,68.05,7.65,ford,figo,1.1786549963416462,10.404262840448617
4898,Pune,2016,Petrol,Automatic,First,5.0,4.25,23.1,998.0,67.04,5.87,maruti,celerio,1.4469189829363254,10.512954166430136
4899,Jaipur,2014,Diesel,Automatic,First,5.0,18.5,14.84,2143.0,170.0,49.49,mercedes-benz,new,2.917770732084279,10.621327345686446
4900,Hyderabad,2007,Petrol,Automatic,First,5.0,2.4,17.0,1086.0,62.1,4.55,hyundai,santro,0.8754687373538999,11.170435156023453
4901,Jaipur,2015,Petrol,Manual,First,5.0,4.25,19.4,1198.0,86.8,6.62,honda,brio,1.4469189829363254,10.75042820627549
4902,Mumbai,2018,Petrol,Automatic,First,5.0,8.85,21.4,1197.0,83.1,10.3,maruti,baleno,2.180417459019838,8.006367567650246
4903,Coimbatore,2014,Petrol,Manual,First,5.0,4.14,21.1,814.0,55.2,4.26,hyundai,eon,1.4206957878372228,9.602314889901848
4904,Mumbai,2011,Electric,Automatic,First,5.0,12.75,14.766666666666666,1798.0,73.0,21.085,toyota,prius,2.545531271604435,10.691944912900398
4905,Hyderabad,2015,Diesel,Manual,First,5.0,7.0,23.0,1396.0,90.0,10.25,hyundai,i20,1.9459101490553132,11.134953921170986
4906,Hyderabad,2018,Diesel,Automatic,First,7.0,33.0,10.91,3198.0,197.0,35.29,ford,endeavour,3.4965075614664802,9.615805480084347
4907,Ahmedabad,2017,Petrol,Manual,First,5.0,10.0,17.4,1497.0,117.3,12.68,honda,city,2.302585092994046,10.275051108968611
4908,Kochi,2012,Diesel,Manual,Second,5.0,3.53,21.5,1248.0,88.8,11.270000000000001,maruti,sx4,1.2612978709452054,11.25683249476492
4909,Jaipur,2007,Petrol,Manual,First,5.0,1.35,12.9,1598.0,102.5,14.255,chevrolet,optra,0.30010459245033816,11.678439903447801
4910,Delhi,2013,Diesel,Manual,First,5.0,4.5,20.54,1598.0,103.6,13.23,volkswagen,vento,1.5040773967762742,11.225243392518447
4911,Pune,2012,Petrol,Manual,First,5.0,4.9,16.8,1497.0,116.3,13.58,honda,city,1.589235205116581,11.141861783579396
4912,Kochi,2016,Diesel,Manual,First,5.0,12.26,19.67,1582.0,126.2,16.06,hyundai,creta,2.506341930508065,10.869577463162766
4913,Mumbai,2014,Diesel,Manual,Second,5.0,3.99,24.4,1120.0,71.0,8.23,hyundai,xcent,1.3837912309017721,10.968198289528557
4914,Mumbai,2017,Diesel,Automatic,First,5.0,46.95,17.9,2143.0,170.0,59.77,mercedes-benz,glc,3.849083205654272,10.085809109330082
4915,Hyderabad,2015,Diesel,Manual,First,5.0,3.8,20.0,1399.0,68.0,7.65,ford,figo,1.33500106673234,11.090446437502804
4916,Ahmedabad,2013,Diesel,Manual,Second,5.0,6.75,15.0,1896.0,105.0,25.83,volkswagen,jetta,1.9095425048844386,11.127380624297194
4917,Coimbatore,2017,Diesel,Manual,First,7.0,8.75,18.49,1493.0,100.0,10.936666666666667,mahindra,tuv,2.169053700369523,10.010142230404668
4918,Chennai,2013,Petrol,Manual,Second,5.0,5.2,15.8,1499.0,110.0,11.685,ford,ecosport,1.6486586255873816,10.915088464214607
4919,Kochi,2017,Petrol,Manual,First,5.0,8.42,17.1,1591.0,121.3,14.254999999999999,hyundai,verna,2.130609828254235,9.872358017339208
4920,Pune,2014,CNG,Manual,First,5.0,3.0,26.6,998.0,58.16,5.51,maruti,wagon,1.0986122886681098,10.968198289528557
4921,Mumbai,2016,Petrol,Manual,First,5.0,5.75,18.6,1197.0,81.83,10.25,hyundai,i20,1.749199854809259,10.085850775128717
4922,Kolkata,2008,Diesel,Automatic,First,5.0,9.75,15.2,1968.0,140.8,53.14,audi,a4,2.277267285009756,9.740968623038354
4923,Delhi,2015,Petrol,Manual,First,5.0,3.5,19.49,1198.0,67.04,9.47,nissan,micra,1.252762968495368,10.257659366256743
4924,Jaipur,2014,Diesel,Automatic,First,5.0,30.0,15.26,2143.0,203.2,86.96999999999998,mercedes-benz,m-class,3.4011973816621555,11.097410021008562
4925,Delhi,2017,Diesel,Automatic,First,5.0,35.0,12.83,2179.0,147.5,120.0,land,rover,3.5553480614894135,9.998797732340453
4926,Coimbatore,2018,Petrol,Manual,First,5.0,13.25,15.8,1591.0,121.3,17.7,hyundai,creta,2.583997552432231,10.700611792219068
4927,Mumbai,2013,Diesel,Manual,First,5.0,3.65,20.5,1598.0,103.5,14.22,skoda,rapid,1.2947271675944,10.714417768752456
4928,Jaipur,2015,Diesel,Manual,First,5.0,5.25,23.4,1248.0,74.0,7.88,maruti,swift,1.6582280766035324,10.968198289528557
4929,Delhi,2016,Petrol,Manual,First,5.0,9.7,15.8,1591.0,121.3,14.23,hyundai,creta,2.272125885509337,11.141861783579396
4930,Coimbatore,2017,Diesel,Manual,First,5.0,5.21,24.0,1120.0,70.0,7.45,hyundai,grand,1.6505798557652755,11.018514382472333
4931,Pune,2016,Diesel,Manual,First,7.0,6.3,18.49,1493.0,100.0,10.936666666666667,mahindra,tuv,1.840549633397487,11.112447898373103
4932,Kochi,2014,Diesel,Manual,First,5.0,4.72,24.0,1120.0,70.0,7.45,hyundai,grand,1.5518087995974639,10.84220491697184
4933,Chennai,2011,Diesel,Automatic,Second,5.0,28.0,11.7,2993.0,245.0,98.14333333333333,bmw,x5,3.332204510175204,10.915088464214607
4934,Coimbatore,2018,Diesel,Automatic,First,5.0,8.37,28.4,1248.0,73.75,9.62,maruti,dzire,2.124653884501384,10.129905736383995
4935,Delhi,2012,Diesel,Manual,First,7.0,14.0,12.55,2982.0,168.5,37.17,toyota,fortuner,2.6390573296152584,11.132396842152096
4936,Hyderabad,2015,Diesel,Automatic,First,5.0,36.0,17.68,1968.0,174.33,67.1,audi,a6,3.58351893845611,10.819778284410283
4937,Pune,2015,Diesel,Manual,First,5.0,6.4,27.3,1498.0,98.6,9.6,honda,jazz,1.8562979903656263,11.48246625748552
4938,Coimbatore,2015,Diesel,Automatic,First,7.0,51.69,11.33,4134.0,335.2,101.96000000000001,audi,q7,3.945264339207948,10.93734796397454
4939,Jaipur,2014,Diesel,Manual,First,7.0,8.0,12.05,2179.0,120.0,11.67,mahindra,scorpio,2.0794415416798357,11.192968103966658
4940,Hyderabad,2012,Diesel,Manual,First,5.0,9.8,18.3,1991.0,147.9,41.32666666666666,chevrolet,cruze,2.2823823856765264,11.034970305936874
4941,Hyderabad,2012,Diesel,Manual,First,5.0,2.7,25.44,936.0,57.6,5.510000000000001,chevrolet,beat,0.9932517730102834,11.022719128406973
4942,Coimbatore,2014,Diesel,Automatic,First,5.0,24.37,18.25,1968.0,187.74,53.14,audi,a4,3.193352867637115,10.256571054962539
4943,Kochi,2018,Petrol,Automatic,First,5.0,9.72,14.3,1598.0,103.52,14.22,skoda,rapid,2.2741856184723477,9.97524991876302
4944,Pune,2014,Diesel,Manual,First,5.0,5.0,23.4,1248.0,74.0,7.88,maruti,swift,1.6094379124341003,12.190959007720126
4945,Pune,2009,Diesel,Manual,Second,7.0,10.5,11.5,2982.0,171.0,37.17,toyota,fortuner,2.3513752571634776,11.836493369111318
4946,Jaipur,2012,Diesel,Manual,Second,5.0,3.9,22.9,1248.0,74.0,7.88,maruti,swift,1.3609765531356006,11.982929094215963
4947,Coimbatore,2012,Petrol,Manual,First,5.0,5.65,17.0,1497.0,118.0,13.58,honda,city,1.7316555451583497,11.1212153220944
4948,Mumbai,2012,Diesel,Automatic,First,5.0,29.95,15.26,2143.0,203.2,61.98333333333333,mercedes-benz,m-class,3.3995293245614584,10.858998997563564
4949,Bangalore,2008,Diesel,Manual,Second,5.0,3.0,17.8,1248.0,75.0,7.88,maruti,swift,1.0986122886681098,11.512925464970229
4950,Kolkata,2017,Diesel,Manual,First,5.0,6.0,26.1,1498.0,99.0,8.91,ford,aspire,1.791759469228055,11.002899521374802
4951,Mumbai,2009,Petrol,Manual,First,5.0,2.11,20.36,1197.0,78.9,10.25,hyundai,i10,0.7466879474879751,10.778956289890028
4952,Kolkata,2010,Petrol,Manual,First,5.0,1.49,14.6,1172.0,67.0,8.6,fiat,punto,0.3987761199573678,10.757902880692196
4953,Jaipur,2011,Petrol,Manual,First,5.0,1.5,19.7,796.0,46.3,4.36,maruti,alto,0.4054651081081644,11.512925464970229
4954,Coimbatore,2013,Diesel,Manual,First,5.0,4.67,23.59,1364.0,78.9,8.525,toyota,etios,1.541159071680806,11.044536531401494
4955,Bangalore,2006,Petrol,Manual,Second,5.0,2.85,20.4,1197.0,81.8,7.88,maruti,swift,1.0473189942805592,11.28990690584417
4956,Coimbatore,2017,Diesel,Automatic,First,5.0,33.64,19.27,2143.0,170.0,49.49,mercedes-benz,new,3.5157158351047473,10.184635826136912
4957,Hyderabad,2011,Diesel,Manual,Second,5.0,0.91,17.88,1396.0,52.8,7.650000000000001,tata,indica,-0.09431067947124129,11.472103470449973
4958,Jaipur,2014,Petrol,Manual,Second,5.0,2.42,22.74,796.0,47.3,4.36,maruti,alto,0.883767540168595,10.729853576882297
4959,Kolkata,2005,Petrol,Automatic,First,5.0,3.25,9.3,2771.0,193.1,33.36,skoda,superb,1.1786549963416462,9.472704636443673
4960,Kolkata,2013,Petrol,Manual,First,5.0,2.8,16.47,1198.0,73.9,10.15,volkswagen,polo,1.0296194171811581,10.545341438708522
4961,Coimbatore,2019,Petrol,Automatic,First,5.0,8.3,22.0,1197.0,81.8,10.26,maruti,dzire,2.1162555148025524,8.989444293202451
4962,Bangalore,2010,Diesel,Manual,Third,8.0,5.25,12.05,2179.0,120.0,11.67,mahindra,scorpio,1.6582280766035324,11.880342505440863
4963,Jaipur,2010,Diesel,Manual,First,5.0,2.9,17.8,1248.0,75.0,7.88,maruti,swift,1.0647107369924282,11.931635799828413
4964,Pune,2013,Diesel,Automatic,First,5.0,15.0,18.88,1995.0,184.0,54.43,bmw,3,2.70805020110221,11.170435156023453
4965,Jaipur,2012,Petrol,Manual,Second,4.0,0.53,25.4,624.0,37.5,5.87,tata,nano,-0.6348782724359695,11.289781913656018
4966,Mumbai,2014,Diesel,Manual,First,8.0,12.5,12.99,2494.0,100.0,24.01,toyota,innova,2.5257286443082556,11.3753057264371
4967,Mumbai,2012,Petrol,Manual,First,5.0,2.75,18.4,1198.0,86.8,6.62,honda,brio,1.0116009116784799,10.126631103850338
4968,Pune,2018,Petrol,Automatic,First,5.0,5.0,23.84,1199.0,83.83,6.94,tata,tiago,1.6094379124341003,7.600902459542082
4969,Kochi,2014,Diesel,Manual,First,8.0,7.09,12.05,2179.0,120.0,11.67,mahindra,scorpio,1.958685340544036,10.719714825653304
4970,Hyderabad,2011,Diesel,Automatic,First,5.0,19.99,16.73,1995.0,218.0,67.87,bmw,5,2.995232148512309,11.532718288296781
4971,Mumbai,2014,Diesel,Manual,First,5.0,10.75,21.43,1364.0,87.2,21.085,toyota,corolla,2.3749057545736716,11.214775461066532
4972,Mumbai,2016,Petrol,Automatic,First,5.0,9.45,18.0,1497.0,117.3,13.58,honda,city,2.2460147415056513,10.126631103850338
4973,Hyderabad,2008,Diesel,Manual,First,5.0,2.9,22.0,1582.0,126.2,15.59,hyundai,verna,1.0647107369924282,11.604647396523173
4974,Kolkata,2015,Diesel,Manual,First,5.0,4.7,26.59,1248.0,74.0,7.88,maruti,swift,1.547562508716013,10.491274217438248
4975,Coimbatore,2016,Petrol,Manual,First,5.0,7.11,20.73,1373.0,91.1,11.11,maruti,ciaz,1.9615022438151495,10.640890824350612
4976,Jaipur,2014,Diesel,Manual,First,5.0,6.25,22.7,1498.0,89.84,11.685,ford,ecosport,1.8325814637483102,11.443800441894497
4977,Hyderabad,2011,Petrol,Manual,First,5.0,2.2,20.92,998.0,67.1,4.36,maruti,alto,0.7884573603642703,11.302204433654575
4978,Kochi,2019,Petrol,Automatic,First,5.0,8.86,19.0,1199.0,88.76,9.47,honda,amaze,2.1815467646169897,10.154907530801994
4979,Delhi,2015,Diesel,Manual,First,7.0,9.3,15.1,2179.0,140.0,18.865,mahindra,xuv500,2.2300144001592104,10.51867319162636
4980,Coimbatore,2017,Diesel,Manual,First,7.0,7.57,18.49,1493.0,100.0,10.936666666666667,mahindra,tuv,2.0241930674493576,10.939869764668103
4981,Chennai,2017,Petrol,Manual,First,5.0,7.9,18.2,1199.0,88.7,9.1,honda,jazz,2.066862759472976,8.987196820661973
4982,Kochi,2018,Petrol,Manual,First,5.0,5.65,16.1,1298.0,88.2,7.88,maruti,swift,1.7316555451583497,9.588023099071895
4983,Delhi,2013,Petrol,Manual,First,5.0,3.25,16.47,1198.0,73.9,10.15,volkswagen,polo,1.1786549963416462,11.083495479408231
4984,Coimbatore,2019,Diesel,Manual,First,5.0,16.27,20.5,1582.0,126.2,19.18,hyundai,creta,2.7893229212309465,10.121176253167373
4985,Coimbatore,2011,Petrol,Manual,First,5.0,3.21,18.6,1199.0,79.4,9.674999999999999,chevrolet,beat,1.1662709371419244,11.07953916300766
4986,Kolkata,2013,Diesel,Manual,First,5.0,3.9,25.8,1498.0,98.6,8.54,honda,amaze,1.3609765531356006,10.545367754151743
4987,Mumbai,2008,Petrol,Automatic,Second,5.0,6.5,10.0,2496.0,157.7,86.97,mercedes-benz,e-class,1.8718021769015913,11.251560700835821
4988,Hyderabad,2016,Diesel,Automatic,First,5.0,48.0,18.59,2993.0,265.0,78.31,bmw,5,3.871201010907891,10.203592144986466
4989,Mumbai,2016,Diesel,Automatic,First,5.0,18.9,20.38,1968.0,143.0,42.89,audi,a3,2.9391619220655967,10.571316925111784
4990,Pune,2015,Diesel,Manual,First,5.0,3.6,26.59,1248.0,74.0,7.88,maruti,swift,1.2809338454620642,11.782952602183288
4991,Kolkata,2015,Diesel,Manual,First,5.0,5.5,26.59,1248.0,74.0,7.88,maruti,swift,1.7047480922384253,10.668955394675699
4992,Pune,2011,Diesel,Manual,Second,7.0,7.0,12.8,2494.0,102.0,24.01,toyota,innova,1.9459101490553132,11.127262984158243
4993,Bangalore,2016,Diesel,Automatic,First,5.0,41.75,16.09,1995.0,184.0,69.59,bmw,x3,3.7316994512968646,10.718077729583944
4994,Hyderabad,2007,Diesel,Automatic,First,5.0,10.5,16.73,1995.0,218.0,67.87,bmw,5,2.3513752571634776,11.695247021764184
4995,Coimbatore,2014,Diesel,Manual,First,7.0,10.09,15.1,2179.0,140.0,18.865,mahindra,xuv500,2.3115448343655176,11.363160155335496
4996,Delhi,2009,Petrol,Manual,First,5.0,3.0,17.0,1497.0,118.0,13.58,honda,city,1.0986122886681098,11.177438742570308
4997,Chennai,2014,Diesel,Manual,First,7.0,12.0,17.0,2200.0,139.01,35.29,force,one,2.4849066497880004,10.819778284410283
4998,Jaipur,2015,Diesel,Manual,First,5.0,4.91,20.14,1498.0,88.0,9.56,volkswagen,polo,1.5912739418064292,11.097410021008562
4999,Kolkata,2010,Petrol,Manual,First,5.0,2.0,16.0,1198.0,90.0,9.6,honda,jazz,0.6931471805599453,10.714417768752456
